# 0 mm feed length
# Feed offset: 1.1258 mm

Phi[deg],Theta[deg],dB(GainTotal)
-54,146,-9.81476
-52,146,-10.0242
-50,146,-10.2496
-48,146,-10.4928
-46,146,-10.7555
-44,146,-11.0395
-42,146,-11.3462
-40,146,-11.6766
-38,146,-12.0309
-36,146,-12.4087
-34,146,-12.8083
-32,146,-13.2264
-30,146,-13.6579
-28,146,-14.0957
-26,146,-14.5298
-24,146,-14.9479
-22,146,-15.3351
-20,146,-15.6757
-18,146,-15.9543
-16,146,-16.1585
-14,146,-16.2814
-12,146,-16.3232
-10,146,-16.291
-8,146,-16.1976
-6,146,-16.0592
-4,146,-15.8929
-2,146,-15.7145
0,146,-15.5379
2,146,-15.3741
4,146,-15.2317
6,146,-15.1166
8,146,-15.0329
10,146,-14.9826
12,146,-14.966
14,146,-14.982
16,146,-15.0276
18,146,-15.098
20,146,-15.1867
22,146,-15.285
24,146,-15.382
26,146,-15.4653
28,146,-15.521
30,146,-15.5355
32,146,-15.4971
34,146,-15.3974
36,146,-15.233
38,146,-15.006
40,146,-14.7234
42,146,-14.3956
44,146,-14.035
46,146,-13.6538
48,146,-13.263
50,146,-12.8722
52,146,-12.4888
54,146,-12.1182
56,146,-11.7644
58,146,-11.4301
60,146,-11.1168
62,146,-10.8255
64,146,-10.5563
66,146,-10.3095
68,146,-10.0848
70,146,-9.88183
72,146,-9.70038
74,146,-9.54007
76,146,-9.40061
78,146,-9.2817
80,146,-9.18311
82,146,-9.10463
84,146,-9.04607
86,146,-9.00725
88,146,-8.98804
90,146,-8.98829
-90,148,-7.90105
-88,148,-7.89397
-86,148,-7.90207
-84,148,-7.92482
-82,148,-7.96164
-80,148,-8.01199
-78,148,-8.07531
-76,148,-8.15106
-74,148,-8.23874
-72,148,-8.33788
-70,148,-8.44809
-68,148,-8.56908
-66,148,-8.70071
-64,148,-8.84296
-62,148,-8.99605
-60,148,-9.16041
-58,148,-9.33669
-56,148,-9.52581
-54,148,-9.72888
-52,148,-9.94722
-50,148,-10.1823
-48,148,-10.4355
-46,148,-10.7083
-44,148,-11.0019
-42,148,-11.3172
-40,148,-11.6545
-38,148,-12.0134
-36,148,-12.3925
-34,148,-12.789
-32,148,-13.1985
-30,148,-13.6145
-28,148,-14.0283
-26,148,-14.4288
-24,148,-14.8026
-22,148,-15.1353
-20,148,-15.4125
-18,148,-15.6224
-16,148,-15.7574
-14,148,-15.8163
-12,148,-15.8043
-10,148,-15.7321
-8,148,-15.6141
-6,148,-15.4659
-4,148,-15.3028
-2,148,-15.1383
0,148,-14.9835
2,148,-14.8473
4,148,-14.7363
6,148,-14.6552
8,148,-14.6068
10,148,-14.5926
12,148,-14.6126
14,148,-14.6653
16,148,-14.7478
18,148,-14.8556
20,148,-14.9823
22,148,-15.1194
24,148,-15.256
26,148,-15.3795
28,148,-15.4755
30,148,-15.5295
32,148,-15.5281
34,148,-15.4612
36,148,-15.324
38,148,-15.1173
40,148,-14.8477
42,148,-14.5258
44,148,-14.1646
46,148,-13.7776
48,148,-13.377
50,148,-12.9735
52,148,-12.5756
54,148,-12.1895
56,148,-11.82
58,148,-11.4702
60,148,-11.1421
62,148,-10.8369
64,148,-10.5551
66,148,-10.297
68,148,-10.0624
70,148,-9.851
72,148,-9.66241
74,148,-9.49623
76,148,-9.35205
78,148,-9.22947
80,148,-9.12812
82,148,-9.04766
84,148,-8.98781
86,148,-8.9483
88,148,-8.9289
90,148,-8.92941
-90,150,-7.99102
-88,150,-7.98065
-86,150,-7.98501
-84,150,-8.00364
-82,150,-8.03607
-80,150,-8.08179
-78,150,-8.1403
-76,150,-8.21109
-74,150,-8.29371
-72,150,-8.38775
-70,150,-8.49288
-68,150,-8.60885
-66,150,-8.73555
-64,150,-8.87303
-62,150,-9.02149
-60,150,-9.18133
-58,150,-9.35312
-56,150,-9.53763
-54,150,-9.73575
-52,150,-9.9485
-50,150,-10.1769
-48,150,-10.422
-46,150,-10.6846
-44,150,-10.9653
-42,150,-11.2643
-40,150,-11.581
-38,150,-11.9142
-36,150,-12.2614
-34,150,-12.6191
-32,150,-12.9819
-30,150,-13.343
-28,150,-13.6936
-26,150,-14.0234
-24,150,-14.3212
-22,150,-14.576
-20,150,-14.778
-18,150,-14.9206
-16,150,-15.0012
-14,150,-15.0222
-12,150,-14.9901
-10,150,-14.9152
-8,150,-14.8093
-6,150,-14.685
-4,150,-14.5541
-2,150,-14.427
0,150,-14.3124
2,150,-14.2175
4,150,-14.1475
6,150,-14.1063
8,150,-14.0964
10,150,-14.1192
12,150,-14.1748
14,150,-14.2623
16,150,-14.3792
18,150,-14.5219
20,150,-14.6847
22,150,-14.8603
24,150,-15.0388
26,150,-15.2083
28,150,-15.3549
30,150,-15.4636
32,150,-15.5199
34,150,-15.5113
36,150,-15.4301
38,150,-15.274
40,150,-15.0472
42,150,-14.759
44,150,-14.4219
46,150,-14.05
48,150,-13.6568
50,150,-13.2543
52,150,-12.8525
54,150,-12.4589
56,150,-12.0795
58,150,-11.7183
60,150,-11.3779
62,150,-11.0603
64,150,-10.7663
66,150,-10.4965
68,150,-10.2509
70,150,-10.0293
72,150,-9.83156
74,150,-9.65722
76,150,-9.50587
78,150,-9.37709
80,150,-9.27049
82,150,-9.18568
84,150,-9.12231
86,150,-9.08008
88,150,-9.05873
90,150,-9.05802
-90,152,-8.29255
-88,152,-8.27904
-86,152,-8.27924
-84,152,-8.29278
-82,152,-8.31925
-80,152,-8.3582
-78,152,-8.40916
-76,152,-8.47166
-74,152,-8.54526
-72,152,-8.62958
-70,152,-8.72428
-68,152,-8.82912
-66,152,-8.94396
-64,152,-9.06881
-62,152,-9.20378
-60,152,-9.34916
-58,152,-9.50534
-56,152,-9.67284
-54,152,-9.85223
-52,152,-10.0441
-50,152,-10.2491
-48,152,-10.4677
-46,152,-10.7
-44,152,-10.9459
-42,152,-11.2048
-40,152,-11.4756
-38,152,-11.7562
-36,152,-12.0436
-34,152,-12.334
-32,152,-12.6222
-30,152,-12.9022
-28,152,-13.1667
-26,152,-13.4084
-24,152,-13.6198
-22,152,-13.7943
-20,152,-13.9269
-18,152,-14.0153
-16,152,-14.0599
-14,152,-14.064
-12,152,-14.0334
-10,152,-13.9758
-8,152,-13.8998
-6,152,-13.8141
-4,152,-13.7273
-2,152,-13.6469
0,152,-13.5795
2,152,-13.5304
4,152,-13.5042
6,152,-13.504
8,152,-13.5323
10,152,-13.5905
12,152,-13.6791
14,152,-13.7978
16,152,-13.945
18,152,-14.1181
20,152,-14.3128
22,152,-14.5234
24,152,-14.7418
26,152,-14.958
28,152,-15.1595
30,152,-15.3324
32,152,-15.4617
34,152,-15.5331
36,152,-15.5353
38,152,-15.4618
40,152,-15.3118
42,152,-15.0908
44,152,-14.8091
46,152,-14.4799
48,152,-14.1173
50,152,-13.7347
52,152,-13.3438
54,152,-12.9542
56,152,-12.5734
58,152,-12.2068
60,152,-11.8585
62,152,-11.5311
64,152,-11.2264
66,152,-10.9454
68,152,-10.6886
70,152,-10.4562
72,152,-10.2481
74,152,-10.0642
76,152,-9.90399
78,152,-9.76726
80,152,-9.6536
82,152,-9.56265
84,152,-9.49409
86,152,-9.4476
88,152,-9.42291
90,152,-9.4198
-90,154,-8.84041
-88,154,-8.8235
-86,154,-8.81855
-84,154,-8.82527
-82,154,-8.84331
-80,154,-8.87226
-78,154,-8.9117
-76,154,-8.96117
-74,154,-9.02026
-72,154,-9.08857
-70,154,-9.16574
-68,154,-9.25151
-66,154,-9.34569
-64,154,-9.4482
-62,154,-9.55904
-60,154,-9.67834
-58,154,-9.80628
-56,154,-9.9431
-54,154,-10.0891
-52,154,-10.2444
-50,154,-10.4093
-48,154,-10.5836
-46,154,-10.7671
-44,154,-10.9592
-42,154,-11.1588
-40,154,-11.3643
-38,154,-11.5735
-36,154,-11.7838
-34,154,-11.9917
-32,154,-12.1933
-30,154,-12.3841
-28,154,-12.5596
-26,154,-12.7154
-24,154,-12.8476
-22,154,-12.9531
-20,154,-13.0304
-18,154,-13.0791
-16,154,-13.101
-14,154,-13.0989
-12,154,-13.0772
-10,154,-13.0412
-8,154,-12.9964
-6,154,-12.9489
-4,154,-12.9043
-2,154,-12.8678
0,154,-12.8442
2,154,-12.8375
4,154,-12.8513
6,154,-12.8881
8,154,-12.9503
10,154,-13.0394
12,154,-13.1561
14,154,-13.3006
16,154,-13.4723
18,154,-13.6696
20,154,-13.8899
22,154,-14.129
24,154,-14.3812
26,154,-14.6391
28,154,-14.8928
30,154,-15.1305
32,154,-15.3387
34,154,-15.5029
36,154,-15.6094
38,154,-15.647
40,154,-15.609
42,154,-15.4942
44,154,-15.3075
46,154,-15.0586
48,154,-14.7601
50,154,-14.4259
52,154,-14.0692
54,154,-13.7019
56,154,-13.3336
58,154,-12.9721
60,154,-12.6233
62,154,-12.2914
64,154,-11.9794
66,154,-11.6893
68,154,-11.4223
70,154,-11.1793
72,154,-10.9605
74,154,-10.7662
76,154,-10.5961
78,154,-10.4502
80,154,-10.3282
82,154,-10.2298
84,154,-10.1548
86,154,-10.1029
88,154,-10.0738
90,154,-10.0674
-90,156,-9.67519
-88,156,-9.65408
-86,156,-9.64207
-84,156,-9.63899
-82,156,-9.64454
-80,156,-9.65842
-78,156,-9.68022
-76,156,-9.70956
-74,156,-9.74604
-72,156,-9.78928
-70,156,-9.83895
-68,156,-9.89479
-66,156,-9.95657
-64,156,-10.0242
-62,156,-10.0975
-60,156,-10.1767
-58,156,-10.2617
-56,156,-10.3525
-54,156,-10.4493
-52,156,-10.5521
-50,156,-10.6607
-48,156,-10.7748
-46,156,-10.894
-44,156,-11.0175
-42,156,-11.1442
-40,156,-11.2728
-38,156,-11.4016
-36,156,-11.5285
-34,156,-11.6513
-32,156,-11.7674
-30,156,-11.8746
-28,156,-11.9702
-26,156,-12.0525
-24,156,-12.1197
-22,156,-12.171
-20,156,-12.2062
-18,156,-12.2262
-16,156,-12.2325
-14,156,-12.2275
-12,156,-12.214
-10,156,-12.1956
-8,156,-12.1758
-6,156,-12.1584
-4,156,-12.1471
-2,156,-12.1455
0,156,-12.1568
2,156,-12.1839
4,156,-12.2296
6,156,-12.2959
8,156,-12.3848
10,156,-12.4977
12,156,-12.6355
14,156,-12.7989
16,156,-12.9878
18,156,-13.2017
20,156,-13.4392
22,156,-13.6979
24,156,-13.9744
26,156,-14.2638
28,156,-14.5595
30,156,-14.853
32,156,-15.1338
34,156,-15.3897
36,156,-15.6072
38,156,-15.7729
40,156,-15.875
42,156,-15.9051
44,156,-15.8597
46,156,-15.7408
48,156,-15.5557
50,156,-15.3153
52,156,-15.0324
54,156,-14.7201
56,156,-14.3907
58,156,-14.0547
60,156,-13.7207
62,156,-13.3955
64,156,-13.0841
66,156,-12.7903
68,156,-12.5166
70,156,-12.265
72,156,-12.0366
74,156,-11.8321
76,156,-11.6519
78,156,-11.4963
80,156,-11.3651
82,156,-11.2584
84,156,-11.176
86,156,-11.1178
88,156,-11.0836
90,156,-11.0733
-90,158,-10.8471
-88,158,-10.82
-86,158,-10.7974
-84,158,-10.7792
-82,158,-10.7654
-80,158,-10.7556
-78,158,-10.7498
-76,158,-10.7476
-74,158,-10.7488
-72,158,-10.7531
-70,158,-10.7605
-68,158,-10.7707
-66,158,-10.7838
-64,158,-10.7996
-62,158,-10.8183
-60,158,-10.8399
-58,158,-10.8646
-56,158,-10.8925
-54,158,-10.9236
-52,158,-10.958
-50,158,-10.9957
-48,158,-11.0364
-46,158,-11.0798
-44,158,-11.1254
-42,158,-11.1725
-40,158,-11.2203
-38,158,-11.2678
-36,158,-11.314
-34,158,-11.3576
-32,158,-11.3975
-30,158,-11.4327
-28,158,-11.4621
-26,158,-11.4853
-24,158,-11.5017
-22,158,-11.5115
-20,158,-11.5151
-18,158,-11.5133
-16,158,-11.5074
-14,158,-11.4991
-12,158,-11.4903
-10,158,-11.483
-8,158,-11.4796
-6,158,-11.4825
-4,158,-11.494
-2,158,-11.5164
0,158,-11.552
2,158,-11.6027
4,158,-11.6704
6,158,-11.7569
8,158,-11.8637
10,158,-11.992
12,158,-12.1428
14,158,-12.3169
16,158,-12.5148
18,158,-12.7365
20,158,-12.9816
22,158,-13.2492
24,158,-13.5378
26,158,-13.8446
28,158,-14.1663
30,158,-14.4978
32,158,-14.8327
34,158,-15.1626
36,158,-15.4774
38,158,-15.7657
40,158,-16.0147
42,158,-16.2122
44,158,-16.3474
46,158,-16.4127
48,158,-16.4053
50,158,-16.3272
52,158,-16.1852
54,158,-15.9895
56,158,-15.7522
58,158,-15.4858
60,158,-15.2018
62,158,-14.9105
64,158,-14.6202
66,158,-14.3377
68,158,-14.0682
70,158,-13.8154
72,158,-13.5823
74,158,-13.3708
76,158,-13.1823
78,158,-13.0177
80,158,-12.8777
82,158,-12.7626
84,158,-12.6725
86,158,-12.6077
88,158,-12.568
90,158,-12.5535
-90,160,-12.4124
-88,160,-12.376
-86,160,-12.3362
-84,160,-12.2932
-82,160,-12.2473
-80,160,-12.1988
-78,160,-12.1479
-76,160,-12.095
-74,160,-12.0402
-72,160,-11.9839
-70,160,-11.9265
-68,160,-11.8684
-66,160,-11.81
-64,160,-11.7518
-62,160,-11.6943
-60,160,-11.6379
-58,160,-11.5833
-56,160,-11.5307
-54,160,-11.4807
-52,160,-11.4335
-50,160,-11.3893
-48,160,-11.3483
-46,160,-11.3103
-44,160,-11.2754
-42,160,-11.2433
-40,160,-11.2137
-38,160,-11.1862
-36,160,-11.1604
-34,160,-11.1359
-32,160,-11.1122
-30,160,-11.0891
-28,160,-11.0663
-26,160,-11.0437
-24,160,-11.0213
-22,160,-10.9996
-20,160,-10.9789
-18,160,-10.9598
-16,160,-10.9433
-14,160,-10.9304
-12,160,-10.9223
-10,160,-10.9201
-8,160,-10.9255
-6,160,-10.9396
-4,160,-10.9642
-2,160,-11.0005
0,160,-11.05
2,160,-11.1142
4,160,-11.1943
6,160,-11.2916
8,160,-11.4072
10,160,-11.5421
12,160,-11.6974
14,160,-11.8737
16,160,-12.0717
18,160,-12.2919
20,160,-12.5346
22,160,-12.7997
24,160,-13.0868
26,160,-13.3952
28,160,-13.7235
30,160,-14.0697
32,160,-14.4309
34,160,-14.8031
36,160,-15.181
38,160,-15.5577
40,160,-15.9249
42,160,-16.2726
44,160,-16.5897
46,160,-16.8646
48,160,-17.0862
50,160,-17.2458
52,160,-17.3377
54,160,-17.3608
56,160,-17.3183
58,160,-17.2176
60,160,-17.0688
62,160,-16.8834
64,160,-16.6728
66,160,-16.4479
68,160,-16.2179
70,160,-15.9907
72,160,-15.7724
74,160,-15.568
76,160,-15.3812
78,160,-15.2146
80,160,-15.0704
82,160,-14.95
84,160,-14.8544
86,160,-14.7842
88,160,-14.7401
90,160,-14.7221
-90,162,-14.3934
-88,162,-14.3419
-86,162,-14.2726
-84,162,-14.1868
-82,162,-14.0861
-80,162,-13.9722
-78,162,-13.8468
-76,162,-13.7118
-74,162,-13.5689
-72,162,-13.42
-70,162,-13.2668
-68,162,-13.1108
-66,162,-12.9537
-64,162,-12.7968
-62,162,-12.6413
-60,162,-12.4884
-58,162,-12.3391
-56,162,-12.1941
-54,162,-12.0542
-52,162,-11.9198
-50,162,-11.7915
-48,162,-11.6694
-46,162,-11.5536
-44,162,-11.4444
-42,162,-11.3415
-40,162,-11.245
-38,162,-11.1546
-36,162,-11.0702
-34,162,-10.9916
-32,162,-10.9187
-30,162,-10.8512
-28,162,-10.7893
-26,162,-10.7327
-24,162,-10.6817
-22,162,-10.6364
-20,162,-10.5971
-18,162,-10.5642
-16,162,-10.5381
-14,162,-10.5195
-12,162,-10.5089
-10,162,-10.5072
-8,162,-10.515
-6,162,-10.5333
-4,162,-10.5629
-2,162,-10.6047
0,162,-10.6596
2,162,-10.7284
4,162,-10.8122
6,162,-10.9116
8,162,-11.0276
10,162,-11.1609
12,162,-11.3123
14,162,-11.4825
16,162,-11.6722
18,162,-11.8819
20,162,-12.1122
22,162,-12.3635
24,162,-12.6361
26,162,-12.9302
28,162,-13.2457
30,162,-13.5824
32,162,-13.9397
34,162,-14.3166
36,162,-14.7116
38,162,-15.1225
40,162,-15.5464
42,162,-15.9791
44,162,-16.4155
46,162,-16.8488
48,162,-17.2711
50,162,-17.6731
52,162,-18.0445
54,162,-18.3748
56,162,-18.6544
58,162,-18.8757
60,162,-19.0341
62,162,-19.1291
64,162,-19.164
66,162,-19.1459
68,162,-19.0841
70,162,-18.9893
72,162,-18.8721
74,162,-18.7427
76,162,-18.6099
78,162,-18.4812
80,162,-18.3625
82,162,-18.2588
84,162,-18.1736
86,162,-18.1096
88,162,-18.0688
90,162,-18.0523
-90,164,-16.5759
-88,164,-16.5024
-86,164,-16.3869
-84,164,-16.2336
-82,164,-16.0474
-80,164,-15.8338
-78,164,-15.5986
-76,164,-15.347
-74,164,-15.0841
-72,164,-14.8143
-70,164,-14.5414
-68,164,-14.2687
-66,164,-13.9988
-64,164,-13.734
-62,164,-13.4759
-60,164,-13.2259
-58,164,-12.985
-56,164,-12.7539
-54,164,-12.5332
-52,164,-12.3233
-50,164,-12.1241
-48,164,-11.9359
-46,164,-11.7586
-44,164,-11.592
-42,164,-11.436
-40,164,-11.2903
-38,164,-11.1547
-36,164,-11.029
-34,164,-10.9129
-32,164,-10.8062
-30,164,-10.7087
-28,164,-10.6203
-26,164,-10.5408
-24,164,-10.4702
-22,164,-10.4086
-20,164,-10.3559
-18,164,-10.3124
-16,164,-10.2782
-14,164,-10.2536
-12,164,-10.2388
-10,164,-10.2343
-8,164,-10.2404
-6,164,-10.2576
-4,164,-10.2863
-2,164,-10.3271
0,164,-10.3805
2,164,-10.4469
4,164,-10.5271
6,164,-10.6214
8,164,-10.7305
10,164,-10.8548
12,164,-10.9951
14,164,-11.1518
16,164,-11.3254
18,164,-11.5164
20,164,-11.7255
22,164,-11.9531
24,164,-12.1997
26,164,-12.4657
28,164,-12.7517
30,164,-13.0581
32,164,-13.3852
34,164,-13.7333
36,164,-14.1028
38,164,-14.4937
40,164,-14.9061
42,164,-15.3399
44,164,-15.7945
46,164,-16.2694
48,164,-16.7634
50,164,-17.2748
52,164,-17.8014
54,164,-18.3401
56,164,-18.8868
58,164,-19.4364
60,164,-19.9825
62,164,-20.5178
64,164,-21.0336
66,164,-21.5211
68,164,-21.9714
70,164,-22.3765
72,164,-22.7306
74,164,-23.0305
76,164,-23.2763
78,164,-23.4714
80,164,-23.6216
82,164,-23.7345
84,164,-23.8183
86,164,-23.8807
88,164,-23.9282
90,164,-23.9656
-90,166,-17.9517
-88,166,-17.8685
-86,166,-17.7206
-84,166,-17.5155
-82,166,-17.2625
-80,166,-16.9717
-78,166,-16.653
-76,166,-16.3154
-74,166,-15.9667
-72,166,-15.6134
-70,166,-15.2607
-68,166,-14.9127
-66,166,-14.5725
-64,166,-14.2423
-62,166,-13.9237
-60,166,-13.6179
-58,166,-13.3256
-56,166,-13.0471
-54,166,-12.7827
-52,166,-12.5324
-50,166,-12.296
-48,166,-12.0734
-46,166,-11.8643
-44,166,-11.6684
-42,166,-11.4853
-40,166,-11.3148
-38,166,-11.1564
-36,166,-11.0099
-34,166,-10.8749
-32,166,-10.7511
-30,166,-10.6384
-28,166,-10.5363
-26,166,-10.4449
-24,166,-10.3639
-22,166,-10.2932
-20,166,-10.2328
-18,166,-10.1825
-16,166,-10.1426
-14,166,-10.1129
-12,166,-10.0936
-10,166,-10.0849
-8,166,-10.0869
-6,166,-10.0997
-4,166,-10.1237
-2,166,-10.159
0,166,-10.2059
2,166,-10.2648
4,166,-10.3358
6,166,-10.4194
8,166,-10.5158
10,166,-10.6254
12,166,-10.7486
14,166,-10.8856
16,166,-11.0368
18,166,-11.2026
20,166,-11.3833
22,166,-11.5794
24,166,-11.7912
26,166,-12.0191
28,166,-12.2635
30,166,-12.5249
32,166,-12.8036
34,166,-13.1002
36,166,-13.4152
38,166,-13.749
40,166,-14.1023
42,166,-14.4755
44,166,-14.8695
46,166,-15.2849
48,166,-15.7224
50,166,-16.1831
52,166,-16.6679
54,166,-17.1779
56,166,-17.7145
58,166,-18.2793
60,166,-18.8739
62,166,-19.5006
64,166,-20.1619
66,166,-20.8609
68,166,-21.6013
70,166,-22.3877
72,166,-23.2255
74,166,-24.1211
76,166,-25.0823
78,166,-26.1175
80,166,-27.2346
82,166,-28.4381
84,166,-29.7208
86,166,-31.0448
88,166,-32.3049
90,166,-33.2829
-90,168,-17.2609
-88,168,-17.2051
-86,168,-17.0949
-84,168,-16.9353
-82,168,-16.7325
-80,168,-16.4938
-78,168,-16.227
-76,168,-15.9392
-74,168,-15.6372
-72,168,-15.3267
-70,168,-15.0126
-68,168,-14.699
-66,168,-14.389
-64,168,-14.0853
-62,168,-13.7897
-60,168,-13.5036
-58,168,-13.2281
-56,168,-12.9639
-54,168,-12.7115
-52,168,-12.4711
-50,168,-12.2429
-48,168,-12.0269
-46,168,-11.8231
-44,168,-11.6313
-42,168,-11.4513
-40,168,-11.283
-38,168,-11.1262
-36,168,-10.9807
-34,168,-10.8462
-32,168,-10.7226
-30,168,-10.6096
-28,168,-10.5071
-26,168,-10.4149
-24,168,-10.3329
-22,168,-10.261
-20,168,-10.199
-18,168,-10.147
-16,168,-10.1048
-14,168,-10.0725
-12,168,-10.0499
-10,168,-10.0373
-8,168,-10.0345
-6,168,-10.0417
-4,168,-10.0589
-2,168,-10.0863
0,168,-10.1239
2,168,-10.1718
4,168,-10.2302
6,168,-10.2992
8,168,-10.3789
10,168,-10.4696
12,168,-10.5713
14,168,-10.6843
16,168,-10.8087
18,168,-10.9446
20,168,-11.0922
22,168,-11.2518
24,168,-11.4234
26,168,-11.6072
28,168,-11.8034
30,168,-12.0122
32,168,-12.2338
34,168,-12.4682
36,168,-12.7158
38,168,-12.9765
40,168,-13.2507
42,168,-13.5384
44,168,-13.8397
46,168,-14.1549
48,168,-14.4839
50,168,-14.827
52,168,-15.1841
54,168,-15.5551
56,168,-15.9402
58,168,-16.3389
60,168,-16.7511
62,168,-17.1762
64,168,-17.6134
66,168,-18.0616
68,168,-18.5191
70,168,-18.9837
72,168,-19.4523
74,168,-19.9208
76,168,-20.3835
78,168,-20.8334
80,168,-21.2615
82,168,-21.6569
84,168,-22.0071
86,168,-22.2987
88,168,-22.5184
90,168,-22.6548
-90,170,-15.3551
-88,170,-15.3284
-86,170,-15.2716
-84,170,-15.1863
-82,170,-15.0745
-80,170,-14.9391
-78,170,-14.7831
-76,170,-14.6097
-74,170,-14.4222
-72,170,-14.2238
-70,170,-14.0175
-68,170,-13.8058
-66,170,-13.5913
-64,170,-13.376
-62,170,-13.1619
-60,170,-12.9503
-58,170,-12.7427
-56,170,-12.5401
-54,170,-12.3434
-52,170,-12.1532
-50,170,-11.9703
-48,170,-11.7949
-46,170,-11.6274
-44,170,-11.4681
-42,170,-11.3172
-40,170,-11.1748
-38,170,-11.0409
-36,170,-10.9157
-34,170,-10.7991
-32,170,-10.6911
-30,170,-10.5918
-28,170,-10.501
-26,170,-10.4188
-24,170,-10.3451
-22,170,-10.2799
-20,170,-10.2232
-18,170,-10.1749
-16,170,-10.135
-14,170,-10.1036
-12,170,-10.0804
-10,170,-10.0657
-8,170,-10.0593
-6,170,-10.0613
-4,170,-10.0716
-2,170,-10.0904
0,170,-10.1175
2,170,-10.1531
4,170,-10.1972
6,170,-10.2497
8,170,-10.3107
10,170,-10.3803
12,170,-10.4584
14,170,-10.5451
16,170,-10.6404
18,170,-10.7443
20,170,-10.8567
22,170,-10.9778
24,170,-11.1074
26,170,-11.2455
28,170,-11.3921
30,170,-11.5472
32,170,-11.7105
34,170,-11.8821
36,170,-12.0618
38,170,-12.2494
40,170,-12.4447
42,170,-12.6475
44,170,-12.8575
46,170,-13.0743
48,170,-13.2976
50,170,-13.5269
52,170,-13.7615
54,170,-14.0009
56,170,-14.2443
58,170,-14.4908
60,170,-14.7393
62,170,-14.9887
64,170,-15.2375
66,170,-15.4843
68,170,-15.7273
70,170,-15.9646
72,170,-16.1939
74,170,-16.4129
76,170,-16.6191
78,170,-16.8098
80,170,-16.9824
82,170,-17.1342
84,170,-17.2626
86,170,-17.3653
88,170,-17.4403
90,170,-17.4862
-90,172,-13.5061
-88,172,-13.4941
-86,172,-13.4675
-84,172,-13.4269
-82,172,-13.3729
-80,172,-13.3061
-78,172,-13.2278
-76,172,-13.1389
-74,172,-13.0406
-72,172,-12.9341
-70,172,-12.8208
-68,172,-12.7019
-66,172,-12.5785
-64,172,-12.4519
-62,172,-12.3231
-60,172,-12.1932
-58,172,-12.063
-56,172,-11.9335
-54,172,-11.8054
-52,172,-11.6794
-50,172,-11.5562
-48,172,-11.4361
-46,172,-11.3198
-44,172,-11.2077
-42,172,-11.1
-40,172,-10.9972
-38,172,-10.8994
-36,172,-10.8069
-34,172,-10.7199
-32,172,-10.6385
-30,172,-10.5629
-28,172,-10.4932
-26,172,-10.4295
-24,172,-10.3718
-22,172,-10.3203
-20,172,-10.275
-18,172,-10.2358
-16,172,-10.2029
-14,172,-10.1763
-12,172,-10.156
-10,172,-10.1419
-8,172,-10.1342
-6,172,-10.1328
-4,172,-10.1377
-2,172,-10.1488
0,172,-10.1663
2,172,-10.19
4,172,-10.2199
6,172,-10.2561
8,172,-10.2984
10,172,-10.3468
12,172,-10.4013
14,172,-10.4619
16,172,-10.5283
18,172,-10.6007
20,172,-10.6788
22,172,-10.7625
24,172,-10.8518
26,172,-10.9465
28,172,-11.0465
30,172,-11.1515
32,172,-11.2615
34,172,-11.3761
36,172,-11.4951
38,172,-11.6182
40,172,-11.7452
42,172,-11.8758
44,172,-12.0094
46,172,-12.1459
48,172,-12.2846
50,172,-12.4251
52,172,-12.5669
54,172,-12.7095
56,172,-12.8521
58,172,-12.9941
60,172,-13.1349
62,172,-13.2735
64,172,-13.4093
66,172,-13.5414
68,172,-13.6689
70,172,-13.7909
72,172,-13.9065
74,172,-14.0147
76,172,-14.1146
78,172,-14.2054
80,172,-14.2862
82,172,-14.3561
84,172,-14.4146
86,172,-14.461
88,172,-14.4948
90,172,-14.5156
-90,174,-12.0887
-88,174,-12.0833
-86,174,-12.0714
-84,174,-12.0532
-82,174,-12.0289
-80,174,-11.9987
-78,174,-11.963
-76,174,-11.922
-74,174,-11.8761
-72,174,-11.8258
-70,174,-11.7715
-68,174,-11.7136
-66,174,-11.6527
-64,174,-11.5891
-62,174,-11.5234
-60,174,-11.4561
-58,174,-11.3876
-56,174,-11.3183
-54,174,-11.2488
-52,174,-11.1793
-50,174,-11.1103
-48,174,-11.0422
-46,174,-10.9753
-44,174,-10.91
-42,174,-10.8464
-40,174,-10.7849
-38,174,-10.7258
-36,174,-10.6692
-34,174,-10.6154
-32,174,-10.5646
-30,174,-10.5169
-28,174,-10.4725
-26,174,-10.4316
-24,174,-10.3941
-22,174,-10.3603
-20,174,-10.3303
-18,174,-10.304
-16,174,-10.2816
-14,174,-10.2632
-12,174,-10.2487
-10,174,-10.2383
-8,174,-10.2318
-6,174,-10.2295
-4,174,-10.2311
-2,174,-10.2369
0,174,-10.2466
2,174,-10.2604
4,174,-10.2782
6,174,-10.2998
8,174,-10.3254
10,174,-10.3549
12,174,-10.3881
14,174,-10.425
16,174,-10.4655
18,174,-10.5095
20,174,-10.557
22,174,-10.6077
24,174,-10.6615
26,174,-10.7184
28,174,-10.7782
30,174,-10.8406
32,174,-10.9056
34,174,-10.9729
36,174,-11.0423
38,174,-11.1136
40,174,-11.1865
42,174,-11.2608
44,174,-11.3363
46,174,-11.4126
48,174,-11.4894
50,174,-11.5665
52,174,-11.6435
54,174,-11.7201
56,174,-11.7959
58,174,-11.8706
60,174,-11.9438
62,174,-12.0151
64,174,-12.0842
66,174,-12.1507
68,174,-12.2141
70,174,-12.2742
72,174,-12.3306
74,174,-12.3829
