# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Hearst Mining Circle
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
1.790785,-20.105509,(320728-11313j),(98637+371959j),(319839+29023j),(-16848+369264j),(-100882-294419j),(312250-162279j),(-59914-297353j),(329824-77310j),(-162495-250841j),(258165-225470j),(-125365-264929j),(279217-130155j)
1.790785,-20.105509,(270860-175916j),(276612+269326j),(290229-142744j),(181533+323209j),(-237795-204362j),(187878-299526j),(-205015-226745j),(243609-235336j),(-269247-135947j),(107540-325189j),(-241354-165887j),(172092-252640j)
1.790785,-20.105509,(188330-266003j),(358105+146942j),(217421-241400j),(291179+230648j),(-296298-106287j),(64871-346819j),(-274224-138499j),(143011-308485j),(-300852-29826j),(-18202-340900j),(-284850-68757j),(67610-296115j)
1.790785,-20.105509,(64289-319994j),(387563-12949j),(100929-307734j),(358714+90748j),(-314512+19388j),(-78611-343071j),(-307531-19490j),(9923-339160j),(-290011+89654j),(-149516-303896j),(-289187+47739j),(-57418-297759j)
1.790785,-20.105509,(-54238-325119j),(358936-152238j),(-16147-324903j),(367084-47577j),(-289941+129028j),(-196339-295129j),(-295864+88045j),(-108057-320364j),(-242074+183756j),(-244922-230487j),(-255300+144230j),(-156869-259170j)
1.790785,-20.105509,(-146902-296849j),(298504-252783j),(-110129-308207j),(337342-153284j),(-244480+205518j),(-270715-227014j),(-261550+167219j),(-194332-275958j),(-182293+244152j),(-298714-152895j),(-204795+210440j),(-224385-201491j)
1.790785,-20.105509,(-238784-230547j),(194254-338929j),(-208892-254008j),(265166-259228j),(-164902+274998j),(-330954-124721j),(-193932+244808j),(-272938-198269j),(-93437+290332j),(-330403-46131j),(-125979+265956j),(-279104-114647j)
1.790785,-20.105509,(-322585-80691j),(-3129-390312j),(-306478-118331j),(101978-357853j),(-11205+318907j),(-346031+50987j),(-52667+310689j),(-335317-40415j),(56718+300693j),(-310425+119798j),(21125+293348j),(-298856+39484j)
1.790785,-20.105509,(-330857+45286j),(-150849-361658j),(-327694+2206j),(-38329-368454j),(105993+301236j),(-301254+175184j),(61245+308969j),(-325532+81266j),(159495+259205j),(-242317+222983j),(126463+267989j),(-265313+146255j)
1.790785,-20.105509,(-308490+128161j),(-239469-309018j),(-318640+85857j),(-132128-348984j),(176363+267461j),(-249305+243606j),(134586+286041j),(-295709+159074j),(217282+213830j),(-180415+275193j),(189092+229736j),(-220366+209566j)
