# 20240820
# TI IWR6843AOPEVM
# Copper corner reflector
# Cory roof
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
3.583322,-5.379379,(-64159+398949j),(-139586+346510j),(116442+441518j),(-165044+334429j),(1592+371307j),(-153754+325306j),(146137+349605j),(-103871+353306j),(88147+345443j),(-13092+385853j),(224917+320814j),(18770+327280j)
3.583322,-5.379379,(-118333+386165j),(-188440+322224j),(54399+453679j),(-213413+308347j),(-46713+367036j),(-198454+302204j),(97479+365414j),(-151338+336131j),(41070+353880j),(-64682+380838j),(179940+348691j),(-28346+328644j)
3.583322,-5.379379,(-241153+325947j),(-284626+234701j),(-98753+446261j),(-307028+218384j),(-162867+329386j),(-288913+221964j),(-29327+375144j),(-252882+267936j),(-78688+346628j),(-183305+337669j),(55674+388684j),(-138689+299653j)
3.583322,-5.379379,(-345635+220302j),(-349030+110820j),(-250229+384094j),(-370715+91422j),(-266063+249305j),(-352296+109048j),(-160069+338592j),(-330484+163305j),(-198280+296123j),(-288100+253171j),(-86939+387415j),(-238641+227128j)
3.583322,-5.379379,(-365498+183731j),(-359110+72848j),(-288375+355619j),(-377678+52686j),(-288193+220404j),(-361774+73742j),(-193077+320018j),(-345239+128053j),(-226525+275518j),(-311049+222329j),(-122982+378171j),(-261701+202794j)
3.583322,-5.379379,(-398578+96408j),(-364236-14877j),(-360465+282369j),(-382303-37120j),(-327994+149395j),(-371039-6938j),(-260552+267569j),(-363218+49042j),(-283439+218350j),(-351128+147736j),(-205410+342250j),(-302131+136889j)
3.583322,-5.379379,(-399722+84090j),(-363021-26021j),(-369400+269324j),(-378848-49984j),(-331473+140651j),(-369592-17446j),(-267610+261434j),(-364827+35313j),(-287627+211065j),(-356679+138350j),(-214192+336142j),(-306795+128651j)
3.583322,-5.379379,(-407967+10120j),(-351365-93520j),(-410790+198316j),(-363757-120508j),(-350183+78174j),(-360490-83917j),(-309231+207901j),(-365017-30445j),(-320251+155905j),(-374367+73272j),(-269568+292849j),(-324302+71604j)
3.583322,-5.379379,(-407566-25422j),(-341184-127682j),(-426666+161863j),(-353748-153882j),(-354394+47239j),(-352999-115000j),(-325849+180436j),(-361055-60688j),(-333272+127791j),(-378654+40434j),(-295659+269564j),(-328938+41926j)
3.583322,-5.379379,(-400170-78726j),(-319901-172866j),(-443751+105045j),(-330197-201864j),(-357033+2972j),(-336321-159124j),(-345459+137330j),(-350339-107887j),(-347830+84874j),(-380555-7882j),(-326446+230551j),(-333145-1745j)
3.583322,-5.379379,(-331472-241945j),(-209748-297854j),(-445033-92633j),(-214931-328157j),(-321245-147396j),(-243118-285826j),(-368224-24326j),(-273301-241943j),(-350877-71856j),(-339842-164678j),(-394900+70075j),(-299620-144269j)
3.583322,-5.379379,(-289466-290534j),(-159602-324900j),(-425258-161302j),(-159162-355710j),(-295930-193071j),(-197902-317974j),(-360632-79440j),(-233237-282700j),(-336979-124831j),(-310812-211992j),(-401653+9158j),(-274470-187885j)
3.583322,-5.379379,(-208864-355188j),(-67200-356208j),(-370511-261519j),(-62991-388090j),(-235414-259370j),(-114835-358068j),(-327945-167368j),(-156461-329601j),(-295519-206382j),(-246546-280627j),(-394007-90399j),(-215772-253178j)
3.583322,-5.379379,(-267826-309607j),(-134466-334734j),(-411696-190959j),(-129093-365928j),(-282829-211154j),(-174819-330115j),(-355556-102098j),(-212701-299668j),(-329140-143580j),(-296092-233033j),(-401229-13482j),(-262193-206444j)
3.583322,-5.379379,(-176944-369595j),(-36638-359420j),(-346592-291163j),(-26512-390795j),(-213791-277429j),(-84324-364632j),(-314464-192484j),(-126628-342827j),(-279514-224385j),(-224360-300902j),(-384338-118366j),(-197130-269596j)
3.583322,-5.379379,(-103335-396857j),(35462-360196j),(-283913-352370j),(48573-389353j),(-158078-312415j),(-15848-373718j),(-272601-247707j),(-60324-359916j),(-231855-273838j),(-165236-335417j),(-356114-190037j),(-141464-300888j)
3.583322,-5.379379,(-81323-401498j),(54731-355602j),(-263543-367971j),(71515-384390j),(-141864-319796j),(4559-373076j),(-259177-261337j),(-39663-364274j),(-217003-285291j),(-147172-341413j),(-346101-207940j),(-125311-308984j)
3.583322,-5.379379,(-64964-405058j),(69136-352250j),(-247666-378601j),(89527-378139j),(-129984-325486j),(19603-371808j),(-250614-271252j),(-22815-368185j),(-206372-294072j),(-132618-346720j),(-336871-219010j),(-115132-315109j)
3.583322,-5.379379,(-78667-400569j),(55295-353228j),(-259221-369701j),(74793-378206j),(-141030-322194j),(8775-369019j),(-260431-260777j),(-33292-368261j),(-217055-285160j),(-144368-342373j),(-342111-205716j),(-128341-310270j)
3.583322,-5.379379,(15044-409975j),(141194-329685j),(-168901-418240j),(162242-356720j),(-61716-343397j),(89599-361360j),(-189338-314230j),(46665-363353j),(-145433-330667j),(-61652-363406j),(-288401-281348j),(-48974-331310j)
3.583322,-5.379379,(107619-396079j),(215374-289784j),(-67533-445391j),(241378-309689j),(17291-347682j),(167981-332376j),(-114205-349504j),(128242-344886j),(-65994-353531j),(20774-367105j),(-216030-340446j),(27879-333665j)
3.583322,-5.379379,(296143-286205j),(341692-127908j),(169844-415907j),(371787-141538j),(194965-284609j),(309558-202946j),(86027-355423j),(280675-232661j),(127416-340800j),(203745-295400j),(-10066-408156j),(199485-267051j)
3.583322,-5.379379,(322988-253118j),(346871-91908j),(212756-394877j),(378944-97603j),(221246-264959j),(323567-168256j),(117228-345265j),(304434-205152j),(158968-325546j),(229824-273271j),(30491-401752j),(220253-246608j)
3.583322,-5.379379,(317313-260174j),(343438-101850j),(205074-400054j),(377018-106005j),(215884-272897j),(321192-173771j),(107669-349484j),(304282-211525j),(150295-329333j),(223967-282242j),(19717-402046j),(212656-256221j)
3.583322,-5.379379,(395877-99268j),(353992+65447j),(351222-270886j),(388883+69167j),(309200-148605j),(362800-23104j),(249489-262412j),(356643-63055j),(277888-233313j),(315400-152409j),(190824-356962j),(302824-129841j)
3.583322,-7.180755,(409611+11603j),(321485+163454j),(413358-164224j),(356521+177161j),(339030-59971j),(354705+73594j),(312463-185848j),(359733+33521j),(331487-152311j),(342555-59487j),(280368-295899j),(328801-41202j)
3.583322,-7.180755,(362970+192231j),(211791+299847j),(439919+35543j),(244253+320548j),(327775+99683j),(287946+217732j),(364123-21720j),(301836+181273j),(369917+9904j),(325234+101220j),(385929-146311j),(312131+117971j)
3.583322,-7.180755,(121037+392800j),(-74726+369398j),(280170+336038j),(-56721+403549j),(157253+306937j),(54251+349152j),(271484+252486j),(81920+328443j),(263065+271250j),(144296+300787j),(383163+164715j),(131876+313710j)
3.583322,-7.180755,(85426+401297j),(-107193+359145j),(248825+358936j),(-91966+396661j),(130770+319818j),(23746+351755j),(250194+275347j),(51883+333769j),(239512+290098j),(118274+310595j),(368685+194079j),(106182+323739j)
3.583322,-7.180755,(69674+403659j),(-123234+353128j),(233292+367325j),(-109202+392001j),(119524+323045j),(10627+352458j),(239578+283179j),(39486+334498j),(230581+297080j),(107113+315013j),(361507+204824j),(94989+327848j)
3.583322,-7.180755,(-212276+347119j),(-334847+181841j),(-69111+424960j),(-343314+221283j),(-126880+324080j),(-218127+264760j),(-10238+377605j),(-187184+266661j),(-17357+377944j),(-135714+300610j),(141384+390159j),(-150291+311915j)
3.583322,-7.180755,(-379814+139590j),(-380863-69176j),(-318593+286271j),(-405960-39932j),(-306099+174022j),(-324504+69890j),(-248863+297084j),(-305212+81346j),(-244121+291639j),(-298815+145948j),(-124743+396456j),(-318391+152164j)
3.583322,-7.180755,(-347464+210650j),(-381584+1294j),(-257517+343659j),(-407054+35076j),(-261972+233409j),(-310840+131426j),(-182097+334612j),(-284799+147682j),(-182534+330954j),(-260695+203306j),(-47182+412434j),(-278974+208890j)
3.583322,-7.180755,(-340074+221943j),(-380381+14228j),(-245369+351975j),(-405080+47303j),(-251880+242678j),(-306555+141997j),(-167919+340343j),(-281239+158357j),(-168929+337268j),(-251527+212109j),(-30623+412868j),(-270069+219575j)
3.583322,-7.180755,(-402916+31466j),(-342131-172784j),(-382817+188136j),(-377364-152881j),(-340956+91691j),(-328952-21507j),(-316883+223113j),(-314143-2778j),(-308416+219763j),(-324260+60480j),(-220750+350415j),(-345746+62320j)
3.583322,-7.180755,(-402515+36528j),(-341681-171077j),(-380361+191794j),(-377821-149478j),(-339215+99062j),(-329731-17968j),(-312611+228752j),(-315474+3536j),(-303302+224817j),(-321490+65517j),(-214016+353967j),(-343056+67710j)
3.583322,-7.180755,(-394090-86263j),(-271246-269867j),(-419215+65958j),(-312355-258889j),(-355338-6797j),(-303189-115227j),(-368647+127282j),(-298618-94363j),(-355376+126797j),(-325383-38102j),(-306189+275509j),(-349505-39446j)
3.583322,-7.180755,(-186472-350745j),(30769-384740j),(-315283-274595j),(-4119-402595j),(-230172-280873j),(-96079-293099j),(-347038-198078j),(-102732-286642j),(-330206-178529j),(-176470-278175j),(-405122-43925j),(-201896-296006j)
3.583322,-7.180755,(-135773-375887j),(87587-375760j),(-273818-317879j),(55967-400044j),(-194766-308839j),(-53976-305585j),(-320245-242615j),(-63544-297558j),(-304786-220422j),(-135836-300295j),(-395786-97398j),(-159760-321774j)
3.583322,-7.180755,(-93758-388763j),(133828-360838j),(-234627-346898j),(102399-390601j),(-163325-326157j),(-16820-311888j),(-291946-274385j),(-32449-302268j),(-278250-250549j),(-100982-311088j),(-382551-139679j),(-121004-336537j)
3.583322,-7.180755,(113228-381317j),(299384-244567j),(-27401-415361j),(285739-284231j),(17650-369772j),(144869-271001j),(-122861-387504j),(129538-272750j),(-121878-354064j),(72058-321864j),(-264180-305260j),(62531-357524j)
3.583322,-7.180755,(249637-308711j),(369734-111498j),(134994-392235j),(371632-153708j),(154253-339628j),(239077-190615j),(27271-409236j),(227830-197899j),(16306-371643j),(192749-272126j),(-131485-377804j),(191540-310877j)
3.583322,-7.180755,(315814-237206j),(384442-15503j),(227034-345038j),(395677-56144j),(229927-293889j),(280041-123816j),(124811-391185j),(267996-133505j),(103995-353360j),(251146-216395j),(-36366-396554j),(260051-254407j)
3.583322,-7.180755,(369902-142153j),(373684+92274j),(313991-269039j),(396057+54887j),(301523-226003j),(302801-39508j),(222743-349574j),(297179-50993j),(192914-314487j),(302017-140628j),(68599-391481j),(318773-177584j)
3.583322,-7.180755,(385218-93596j),(358164+143951j),(346268-225313j),(385549+107530j),(324869-188331j),(309018-151j),(264003-318914j),(300659-13655j),(230269-287089j),(316064-99706j),(117206-378415j),(339191-134902j)
3.583322,-7.180755,(393985+44927j),(286007+258079j),(402463-92643j),(323675+233833j),(371531-70698j),(290254+109805j),(355986-215520j),(286529+95500j),(311123-192962j),(333061+14683j),(234746-315720j),(366864-14493j)
3.583322,-7.180755,(390571+69516j),(267260+278850j),(407487-66438j),(307856+255547j),(374812-47788j),(283469+129356j),(368600-193146j),(279155+113143j),(322878-173392j),(330196+36311j),(253831-300689j),(366673+9150j)
3.583322,-7.180755,(379258+115528j),(230920+309068j),(412484-16466j),(272106+290689j),(378454-4841j),(263842+164027j),(389095-150536j),(263521+148903j),(339629-135472j),(323666+76351j),(285638-268791j),(363071+52256j)
3.583322,-8.989298,(364016+156766j),(193132+333910j),(411939+30197j),(237701+320228j),(377396+33014j),(244716+192120j),(402823-110975j),(244714+177283j),(351766-99406j),(312072+111774j),(311686-237451j),(354127+90843j)
3.583322,-8.989298,(274388+285537j),(46659+381683j),(367026+188435j),(93403+385594j),(338715+173604j),(146972+274648j),(417194+47224j),(153160+266439j),(361589+41643j),(245658+224516j),(375959-99191j),(293524+216828j)
3.583322,-8.989298,(267471+292693j),(34843+382613j),(362854+197673j),(82893+388313j),(335737+180388j),(139435+277639j),(416327+55674j),(147423+268286j),(359685+47618j),(240900+230398j),(377855-91438j),(288543+222500j)
3.583322,-8.989298,(141174+370670j),(-110896+366993j),(262807+317571j),(-68571+389677j),(252329+288642j),(23599+311783j),(372073+198105j),(33781+309739j),(316740+173733j),(138953+302316j),(382486+50262j),(188880+311150j)
3.583322,-8.989298,(-83404+387451j),(-295880+242513j),(44339+409534j),(-269269+285625j),(64721+381508j),(-158815+273128j),(215312+362737j),(-151934+285632j),(173536+314624j),(-46697+331683j),(293535+247635j),(-7161+362101j)
3.583322,-8.989298,(-227402+325341j),(-370179+105170j),(-120509+394394j),(-360702+156003j),(-81303+380209j),(-257904+191584j),(66925+417790j),(-257524+208905j),(41773+357284j),(-172041+287265j),(176098+339344j),(-145802+330888j)
3.583322,-8.989298,(-285978+276764j),(-385106+27638j),(-195433+364015j),(-384202+80900j),(-147319+358713j),(-291349+140270j),(-10065+422074j),(-294688+155551j),(-24774+358344j),(-224518+247551j),(107877+366048j),(-205559+296235j)
3.583322,-8.989298,(-351663+187479j),(-376649-84748j),(-289801+295381j),(-390354-30748j),(-236150+310336j),(-323642+49616j),(-117984+404462j),(-333677+70794j),(-120030+336926j),(-283281+176425j),(6735+380177j),(-277090+229851j)
3.583322,-8.989298,(-385992+100932j),(-347252-174668j),(-351513+218474j),(-370533-123356j),(-298287+249736j),(-330251-27407j),(-204958+368388j),(-344307-8642j),(-194064+302004j),(-315685+103171j),(-79867+371847j),(-323948+158565j)
3.583322,-8.989298,(-391466-78646j),(-233266-313230j),(-413023+39897j),(-273506-274532j),(-375568+101296j),(-290313-174010j),(-339198+247204j),(-315146-162951j),(-305497+187291j),(-328641-46518j),(-234029+298824j),(-360226+2545j)
3.583322,-8.989298,(-328908-225237j),(-88479-383603j),(-395949-128763j),(-139807-360452j),(-385179-45972j),(-202690-278013j),(-405331+102294j),(-232251-277189j),(-356067+55745j),(-281715-173998j),(-330928+184485j),(-331900-137223j)
3.583322,-8.989298,(-300527-263607j),(-38515-392525j),(-378134-177136j),(-92769-375358j),(-377683-87737j),(-169061-301477j),(-414083+55265j),(-198958-303452j),(-360497+14686j),(-257770-208143j),(-350548+144487j),(-312729-175569j)
3.583322,-8.989298,(-214305-334666j),(72121-389820j),(-312768-275277j),(17295-382798j),(-339199-184964j),(-83101-338232j),(-412538-55920j),(-109112-350354j),(-351065-83461j),(-187963-272534j),(-375990+42225j),(-253081-253778j)
3.583322,-8.989298,(-112560-381624j),(179914-355129j),(-223162-355095j),(126872-359080j),(-276375-268182j),(13992-352501j),(-381163-163938j),(-10341-372021j),(-315089-177065j),(-102947-315595j),(-373206-64766j),(-172820-312082j)
3.583322,-8.989298,(-86066-388373j),(206058-339725j),(-198838-369640j),(153526-349510j),(-260612-283632j),(40495-353760j),(-369056-186494j),(11784-372755j),(-303322-196512j),(-80916-320497j),(-368519-87492j),(-150088-321819j)
3.583322,-8.989298,(50108-393488j),(309615-249625j),(-62209-415316j),(263529-273030j),(-155904-349027j),(157118-325437j),(-286680-290890j),(133447-354531j),(-222735-284451j),(32490-329486j),(-318717-202926j),(-34398-353420j)
3.583322,-8.989298,(188859-350068j),(381459-120180j),(94721-413345j),(345789-155100j),(-27257-380032j),(267853-254738j),(-167063-369313j),(250421-292051j),(-107469-345129j),(151476-296808j),(-225251-304348j),(92771-341576j)
3.583322,-10.806922,(197828-344416j),(386130-109086j),(106286-409537j),(352333-142333j),(-17155-379698j),(270473-246559j),(-158621-374757j),(259576-282724j),(-101372-348777j),(162745-291933j),(-217739-310935j),(102845-338332j)
3.583322,-10.806922,(338726-205970j),(390750+92163j),(293688-309284j),(374780+51416j),(159400-340157j),(361961-93290j),(34078-398794j),(366828-134126j),(75939-355646j),(286812-177953j),(-41734-375947j),(250539-247552j)
3.583322,-10.806922,(354620-175091j),(381943+126620j),(320276-280679j),(368069+85340j),(187069-325382j),(366465-62813j),(65886-394274j),(377586-102330j),(103568-348303j),(302420-152393j),(-10665-378609j),(270185-224835j)
3.583322,-10.806922,(394813-8416j),(291664+274775j),(411794-122066j),(293727+236856j),(299231-218545j),(364565+93019j),(218451-327147j),(389631+56615j),(237783-274341j),(339379-10492j),(148038-349152j),(335474-90588j)
3.583322,-10.806922,(356046+171898j),(133251+376968j),(425374+78148j),(146224+349010j),(360143-65764j),(291181+245660j),(334859-193827j),(330466+218595j),(334869-142957j),(310385+146086j),(288173-248192j),(338004+68996j)
3.583322,-10.806922,(313597+237717j),(55170+396042j),(400269+160881j),(70279+373102j),(364183+5992j),(236157+293742j),(364971-126532j),(281710+280701j),(354841-77641j),(277494+209406j),(331191-187864j),(315600+134750j)
3.583322,-10.806922,(172526+354837j),(-130482+377494j),(289936+325519j),(-113428+366375j),(321047+161929j),(87264+372236j),(376559+46638j),(138247+372880j),(354163+85734j),(156098+313399j),(381450-23650j),(222019+260478j)
3.583322,-10.806922,(84213+384298j),(-214897+335963j),(205568+384497j),(-199448+330898j),(273958+230018j),(798+378696j),(353980+131146j),(51659+395387j),(326669+162121j),(79812+345262j),(377229+64076j),(152515+304069j)
3.583322,-10.806922,(-28499+392934j),(-300927+259250j),(90389+427308j),(-290277+259906j),(198861+293355j),(-101157+366277j),(301390+222372j),(-55069+392588j),(270787+244307j),(-20659+356400j),(345808+165115j),(60872+333307j)
3.583322,-10.806922,(-49152+390103j),(-316486+241216j),(66442+432654j),(-305723+242594j),(183501+302451j),(-120418+359576j),(289447+237811j),(-76115+388593j),(258796+256920j),(-40277+355259j),(336809+181274j),(43097+336480j)
3.583322,-10.806922,(-139037+367569j),(-362256+159244j),(-34722+436865j),(-357866+161585j),(109437+333804j),(-196695+323793j),(225533+294234j),(-159560+360278j),(194704+307994j),(-121392+337843j),(286868+253607j),(-34798+335417j)
3.583322,-10.806922,(-218435+326432j),(-389076+70216j),(-132001+418913j),(-388415+74265j),(33607+346297j),(-261572+274284j),(153661+333879j),(-230719+316917j),(123769+340857j),(-193647+304043j),(225544+309093j),(-108030+318325j)
3.583322,-10.806922,(-321516+223578j),(-385406-75332j),(-273562+343029j),(-393023-75622j),(-90779+331748j),(-338006+163937j),(23180+363514j),(-323696+215324j),(-2474+361582j),(-291748+218723j),(101179+368701j),(-215390+256082j)
3.583322,-10.806922,(-381230+93318j),(-329283-208128j),(-377090+225669j),(-343194-214455j),(-200314+276923j),(-371455+39522j),(-104929+346019j),(-373615+92276j),(-124440+338433j),(-353183+104752j),(-33698+381320j),(-291036+161506j)
3.583322,-10.806922,(-391527+26970j),(-287471-260568j),(-409746+158390j),(-300901-272685j),(-242189+239774j),(-369871-21496j),(-160083+322454j),(-382903+30021j),(-176528+312421j),(-368067+45213j),(-94806+371106j),(-313914+109736j)
3.583322,-10.806922,(-391415+3409j),(-269704-279185j),(-418562+132420j),(-282778-292590j),(-255071+225644j),(-367067-44911j),(-177429+312176j),(-384176+6394j),(-192908+302329j),(-370872+23440j),(-116410+364977j),(-319939+89153j)
3.583322,-10.806922,(-350252-177965j),(-106985-369188j),(-433259-70804j),(-118858-396790j),(-325536+82925j),(-304268-199030j),(-298452+193378j),(-340703-160338j),(-304496+183645j),(-344512-143785j),(-267356+274959j),(-322400-68983j)
3.583322,-10.806922,(-274076-281527j),(19444-380628j),(-387493-204399j),(15742-417125j),(-334309-24228j),(-223901-281694j),(-342398+88197j),(-272068-254850j),(-343320+79303j),(-284468-244475j),(-340424+177615j),(-280386-170174j)
3.583322,-10.806922,(-51921-391552j),(244815-286906j),(-192942-391544j),(264840-330885j),(-252673-214725j),(-17796-351102j),(-325002-132464j),(-71695-355729j),(-322164-131640j),(-93802-364582j),(-383146-52465j),(-119193-305180j)
3.583322,-10.806922,(-43794-392394j),(249954-279471j),(-184231-395820j),(272668-324889j),(-251691-217133j),(-9474-351616j),(-323016-134715j),(-66290-357435j),(-319385-134329j),(-90054-366796j),(-381553-56502j),(-114636-307550j)
3.583322,-12.635624,(88881-385458j),(329671-175879j),(-45132-433262j),(367496-219424j),(-164648-286843j),(103405-331819j),(-259427-234307j),(52966-353508j),(-257221-229027j),(31782-374174j),(-343544-177193j),(-3206-328095j)
3.583322,-12.635624,(80931-386946j),(325302-181655j),(-53925-431851j),(363909-225794j),(-172599-282082j),(97542-334185j),(-265606-225989j),(44496-354990j),(-262599-222456j),(23225-375422j),(-347297-168841j),(-10578-327041j)
3.583322,-12.635624,(118661-378458j),(341136-147319j),(-12139-433956j),(386040-189173j),(-144650-296749j),(128115-322104j),(-242128-251459j),(78771-348651j),(-240118-245865j),(58190-370546j),(-330649-200163j),(23540-327602j)
3.583322,-12.635624,(151773-366231j),(353329-114496j),(25926-433338j),(400640-155682j),(-119294-308775j),(156629-308374j),(-219804-269715j),(108262-339532j),(-217779-263831j),(89207-364464j),(-312705-226286j),(52942-325404j)
3.583322,-12.635624,(243301-314752j),(370230-13966j),(137125-409957j),(430537-46486j),(-33090-328133j),(228287-254721j),(-139898-318510j),(189694-295607j),(-141999-310151j),(177486-328612j),(-244308-299005j),(138770-300260j)
3.583322,-12.635624,(305680-254744j),(365060+71174j),(221887-370360j),(432304+47584j),(38189-325849j),(275491-198863j),(-67254-341217j),(247051-244664j),(-73162-331898j),(242960-281335j),(-176540-343197j),(202536-263530j)
3.583322,-12.635624,(356535-179360j),(336761+154803j),(298275-308993j),(411894+142081j),(109378-308876j),(311330-130199j),(10606-347132j),(290721-181784j),(2136-337343j),(296073-222035j),(-98548-372051j),(260253-212059j)
3.583322,-12.635624,(389033-96009j),(291913+228990j),(358878-234422j),(371528+230616j),(173457-277311j),(331513-57485j),(87000-335849j),(321471-112216j),(74093-327415j),(335399-153947j),(-17653-384864j),(302383-149388j)
3.583322,-12.635624,(395300-64612j),(271906+252225j),(376099-204439j),(351708+258922j),(193968-262639j),(334273-30711j),(111825-327691j),(328661-85665j),(98998-320110j),(345167-127264j),(10726-385273j),(314341-125523j)
3.583322,-12.635624,(386531-101132j),(294309+225684j),(354493-239887j),(373547+226489j),(166248-280263j),(329009-63557j),(77085-336951j),(320039-118188j),(66462-328722j),(333331-158407j),(-27833-382673j),(300212-155363j)
3.583322,-12.635624,(397217-48731j),(257748+265379j),(382213-189576j),(341340+274999j),(201092-254216j),(333840-15952j),(121604-321895j),(331347-72924j),(107847-315687j),(347976-113039j),(22464-382971j),(318822-113376j)
3.583322,-12.635624,(354618+191679j),(49705+371182j),(418513+67368j),(123699+421189j),(312192-88612j),(276776+175044j),(289387-193332j),(301180+132804j),(268425-194511j),(345535+105344j),(232513-304043j),(334248+94675j)
3.583322,-12.635624,(329199+232409j),(1923+374458j),(406640+116729j),(71795+433553j),(319758-52127j),(252918+205036j),(308397-159360j),(282468+168022j),(287171-163361j),(327940+145051j),(263370-276832j),(322985+134996j)
3.583322,-12.635624,(285734+284047j),(-65812+366660j),(379738+182913j),(-1808+438565j),(321805+261j),(213604+244252j),(329001-106112j),(248387+209474j),(307635-112839j),(298447+192562j),(302012-230424j),(296970+185772j)
3.583322,-12.635624,(77231+397185j),(-267757+264116j),(207688+364263j),(-243970+360523j),(267030+182639j),(36264+314734j),(335949+98055j),(77350+308767j),(317194+76694j),(137268+323234j),(375138-28697j),(148965+326765j)
3.583322,-12.635624,(-147461+378266j),(-371107+73315j),(-22700+417265j),(-395434+173822j),(129967+297574j),(-137505+280262j),(235727+261508j),(-104371+297090j),(226494+231271j),(-53132+342206j),(332378+167219j),(-42914+362568j)
3.583322,-12.635624,(-283379+291832j),(-370587-81455j),(-184265+374293j),(-428775+5735j),(7273+325821j),(-235325+201155j),(119859+332337j),(-214225+231194j),(121545+298973j),(-178544+292437j),(242708+276223j),(-176220+324610j)
3.583322,-12.635624,(-360670+190783j),(-324964-198515j),(-292266+296852j),(-406337-128456j),(-91983+312722j),(-284934+115518j),(13972+353503j),(-276828+150265j),(24660+320703j),(-256972+220921j),(148831+333895j),(-266318+258149j)
3.583322,-12.635624,(-407189+35735j),(-220517-313492j),(-385343+158767j),(-319777-274696j),(-204573+254669j),(-304389-6561j),(-120254+332596j),(-314254+28441j),(-98742+304081j),(-317451+102728j),(13273+360796j),(-344752+142143j)
3.583322,-12.635624,(-215206-348533j),(195280-335644j),(-308825-279059j),(110845-395396j),(-320574-67090j),(-117684-276092j),(-351897+48200j),(-159240-280179j),(-315134+47055j),(-221916-233409j),(-303699+171332j),(-290689-235254j)
5.379379,-14.477511,(-112314-395144j),(287227-268282j),(-219522-354434j),(218699-347078j),(-291923-149279j),(-38217-298464j),(-352620-45296j),(-78540-314451j),(-317286-37146j),(-146248-284185j),(-335963+86049j),(-221000-303364j)
5.379379,-14.477511,(44408-408882j),(369370-138109j),(-69710-411731j),(333117-234070j),(-217006-245243j),(80058-289367j),(-311420-169552j),(45595-323507j),(-280718-150926j),(-27434-315518j),(-339388-41875j),(-97951-361094j)
5.379379,-14.477511,(250963-323742j),(388520+80487j),(158266-386240j),(403168-15790j),(-57531-322231j),(222044-199699j),(-179052-302800j),(211730-252983j),(-161266-273004j),(145774-277409j),(-263337-208048j),(95124-356477j)
5.379379,-14.477511,(404480-67616j),(226243+328209j),(380949-176631j),(298105+268914j),(173283-281122j),(300579+10445j),(64256-343094j),(332723-47001j),(60807-309455j),(295915-103931j),(-53196-321567j),(296895-204026j)
5.379379,-14.477511,(407491+44215j),(125654+378591j),(413962-65493j),(209610+342742j),(239937-224776j),(284355+92975j),(150174-312061j),(332980+44839j),(138942-281422j),(311573-18107j),(32954-321214j),(335721-117703j)
5.379379,-14.477511,(325456+249290j),(-95722+389534j),(389451+159988j),(-8317+403921j),(322956-72398j),(193232+230131j),(286186-191635j),(266527+211363j),(262422-171971j),(275435+149196j),(193486-253377j),(341990+66399j)
5.379379,-14.477511,(253756+321785j),(-192381+352206j),(338007+250493j),(-113837+388930j),(330453+6221j),(128580+272091j),(321633-118618j),(208177+270113j),(295561-105145j),(229121+213256j),(246573-198414j),(311705+144037j)
5.379379,-14.477511,(19412+408148j),(-364029+172101j),(130334+399798j),(-326799+246068j),(269480+193976j),(-58585+298230j),(328492+85358j),(15974+342576j),(301879+82072j),(59806+309071j),(313488-16339j),(166289+289439j)
5.379379,-14.477511,(-64875+403063j),(-393817+90486j),(44801+416850j),(-372234+172233j),(227490+242409j),(-119908+281809j),(302993+145943j),(-50356+339339j),(279918+138454j),(-3741+316833j),(307958+45702j),(104560+314263j)
5.379379,-14.477511,(-206732+351403j),(-398456-62979j),(-109537+403560j),(-411182+19950j),(126789+307140j),(-217853+219830j),(229050+244318j),(-168533+297715j),(210456+229141j),(-118247+293782j),(267317+155029j),(-16091+322492j)
5.379379,-14.477511,(-330752+233173j),(-333585-224654j),(-264739+320878j),(-382323-155887j),(-6642+331978j),(-291362+109136j),(108770+311957j),(-272643+202397j),(99941+292233j),(-227547+218027j),(179034+250522j),(-145648+279133j)
5.379379,-16.334824,(-405184+33460j),(-169839-367884j),(-389777+143086j),(-250681-334384j),(-169182+286204j),(-312903-54813j),(-58922+322541j),(-337533+41639j),(-59476+302714j),(-305884+74092j),(27652+308041j),(-264092+161139j)
5.379379,-16.334824,(-390179-115974j),(-20888-406553j),(-413233-7837j),(-109922-404811j),(-259234+209301j),(-275348-166496j),(-169150+278752j),(-329454-79500j),(-163111+261761j),(-310751-42220j),(-85077+297743j),(-301798+51392j)
5.379379,-16.334824,(-302955-270488j),(159321-375506j),(-368345-182607j),(75940-414470j),(-323569+83514j),(-179709-271962j),(-269436+179647j),(-263346-208858j),(-258014+169586j),(-261496-170407j),(-203173+233465j),(-288543-83985j)
5.379379,-16.334824,(-148728-375780j),(314405-261328j),(-247657-326839j),(256185-336636j),(-327559-66514j),(-40507-326976j),(-318767+41226j),(-142562-300879j),(-305610+38162j),(-156657-268707j),(-287466+118799j),(-216157-205466j)
5.379379,-16.334824,(-56432-399678j),(368597-177722j),(-162514-373327j),(328957-266332j),(-302867-138126j),(36322-329076j),(-317545-32521j),(-69288-323653j),(-305964-32435j),(-89112-296186j),(-307866+51452j),(-160504-250151j)
